AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,GyroZ_range,GyroZ_median,label
11.625,4.954601590751462,2,19,17,9.0,-2.975,7.546394962038293,-19,16,35,-1.0,2.05,6.348631994778734,-15,17,32,3.5,-71.025,121.00232833106337,-339,255,594,-59.0,-88.85,278.65708638911696,-1236,309,1545,-8.0,-27.875,242.92630385070305,-401,728,1129,-14.5,badminton
11.25,5.0217475760883,2,19,17,10.0,-2.8,7.100740300877988,-19,10,29,-1.0,1.125,6.110887719304677,-19,11,30,2.0,-40.575,125.06877851396149,-241,352,593,-42.5,-67.675,235.81309281630178,-885,319,1204,-2.5,-18.825,219.15173147902897,-421,593,1014,-7.5,badminton
10.9,5.128102563076903,0,19,19,9.0,-3.425,7.358537689179619,-19,13,32,-1.5,1.825,6.180562998170877,-19,12,31,3.0,-28.725,129.67137704844902,-226,404,630,-19.5,-70.3,279.573044443643,-1215,278,1493,0.0,-22.3,233.18257400696308,-397,654,1051,-4.0,badminton
11.525,5.053495870466356,2,19,17,9.5,-2.125,6.575742134191746,-19,15,34,-1.5,0.8,6.4973367324916,-19,12,31,1.0,-13.675,131.31160581042644,-214,377,591,-26.5,-48.125,130.0120679802949,-446,158,604,-14.0,10.8,284.2963603580259,-383,891,1274,-15.0,badminton
11.075,4.795230001702814,0,19,19,10.0,-2.875,7.7763200709689055,-19,16,35,-2.0,1.4,5.651412349002817,-14,12,26,2.0,-6.975,126.44660117503336,-260,322,582,8.0,-64.625,181.12124958513857,-851,161,1012,-21.5,-0.875,266.6547934055449,-423,674,1097,-1.5,badminton
11.575,4.934896668442525,2,19,17,9.0,-1.775,6.74246968372105,-19,14,33,-1.0,1.55,6.582611125592126,-19,14,33,2.0,-14.75,120.87453762539837,-187,394,581,-21.5,-65.9,177.65708830677437,-680,190,870,-13.0,0.4,273.41597875014077,-446,778,1224,0.0,badminton
10.45,5.266974999088721,0,19,19,9.0,-3.1,7.7486144336278375,-19,17,36,-1.5,4.25,5.226902794247548,-5,18,23,3.0,-32.2,74.70873357108171,-194,203,397,-30.0,-51.175,153.12821634508006,-497,215,712,-22.5,3.575,281.4809632858103,-424,745,1169,-3.5,badminton
11.375,5.428734092415454,0,19,19,9.0,-2.95,8.79087522260936,-19,19,38,-2.0,2.125,4.518835225461512,-10,9,19,3.0,-22.925,120.94211107289813,-261,321,582,-20.5,-59.35,178.7221809085765,-734,180,914,-5.0,-4.9,298.80684096106,-484,791,1275,-27.0,badminton
11.525,5.242760576408049,2,19,17,10.0,-3.325,7.793447280428636,-19,13,32,-2.0,2.6,5.113080259842373,-7,19,26,1.0,-59.725,117.08269869341642,-382,256,638,-37.5,-54.85,168.71209735781187,-522,206,728,-8.0,-3.85,285.9271513820188,-428,888,1316,-19.0,badminton
11.35,5.274758470591514,0,19,19,10.0,-2.3,7.776361287375662,-19,19,38,-1.5,1.125,5.944993584348827,-19,13,32,1.0,2.625,124.01068760806723,-162,383,545,0.0,-64.0,132.7664230026669,-633,169,802,-19.5,9.65,304.15081869497004,-493,827,1320,-3.0,badminton
11.2,5.110070499789657,0,19,19,10.0,-2.775,8.689774420960505,-19,19,38,-2.0,2.95,3.515168595730546,-7,12,19,3.0,-22.275,117.00317495144287,-339,343,682,-13.0,-45.925,146.8277182488165,-696,298,994,-24.5,1.2,316.6609608122923,-464,813,1277,18.5,badminton
11.775,4.7094422338368425,3,19,16,9.5,-3.525,6.590542952614482,-19,9,28,-3.0,3.85,4.726086905241739,-3,19,22,2.0,-72.125,115.36079134388416,-384,185,569,-62.5,-86.375,287.1269430239113,-1055,346,1401,-19.5,-35.825,218.70597139327708,-494,520,1014,1.5,badminton
11.725,4.76088496406137,4,19,15,9.0,-2.45,6.946498841419766,-19,14,33,-2.5,2.575,4.733337847596258,-13,16,29,3.5,-53.9,135.02759452071743,-345,163,508,-4.5,-71.55,258.37985850691086,-1080,385,1465,-11.0,-19.35,239.34403411546873,-432,671,1103,-21.0,badminton
11.5,5.315675898360458,1,19,18,9.0,-2.475,7.393647654644197,-19,14,33,-1.0,1.675,5.21530046827208,-14,10,24,3.0,-37.7,131.0062045898042,-332,323,655,-30.0,-62.525,163.02697393612272,-691,160,851,-9.0,2.65,276.81379004481397,-436,737,1173,-13.5,badminton
10.65,5.186520991955976,0,19,19,8.5,-1.025,7.283587098788688,-17,19,36,-1.0,3.525,5.022960103875821,-13,11,24,5.0,-13.325,126.54002863186749,-299,296,595,-7.0,-30.95,115.00210700410935,-302,299,601,-8.5,22.2,303.46327450674977,-471,895,1366,-5.0,badminton
3.825,8.542165401324755,-14,19,33,9.0,-2.95,6.147544850776421,-13,12,25,-2.0,2.55,5.088700403332052,-7,19,26,2.0,-13.2,150.38705618059907,-439,439,878,4.5,-29.725,139.544862283581,-405,253,658,0.0,-4.475,166.6900989938038,-326,351,677,6.5,boxing
5.85,6.885696806628979,-11,19,30,9.0,-3.375,6.15062014801176,-14,16,30,-2.5,0.975,4.358825412236532,-10,16,26,2.0,-5.575,257.55974039394215,-791,739,1530,0.0,4.6,139.05944126569833,-507,350,857,0.0,-7.325,187.11266145539986,-467,277,744,6.0,boxing
5.9,7.5270452540429345,-9,19,28,9.0,-3.65,6.7881873264876225,-19,18,37,-2.0,1.025,4.7474014484579365,-10,19,29,2.0,-7.975,207.15143568822378,-555,591,1146,-9.5,5.85,166.94718188235925,-593,481,1074,0.0,-14.2,202.3441090359155,-586,348,934,1.5,boxing
5.85,6.735097509430615,-8,19,27,9.0,-3.925,6.252742987825013,-16,12,28,-1.0,1.3,5.287624642405544,-10,19,29,1.5,-9.175,230.21360064747896,-644,741,1385,-11.5,-7.925,146.57428107207238,-476,465,941,0.0,3.6,178.78059895889868,-566,428,994,0.0,boxing
4.95,8.177360868228254,-11,19,30,9.0,-3.0,6.1226774769850065,-19,13,32,-3.0,1.125,4.756574397610112,-10,19,29,1.0,-11.225,235.26498835056134,-695,695,1390,-13.5,-4.475,152.13118284846075,-427,388,815,0.0,-3.775,152.03145550029592,-349,281,630,2.0,boxing
7.75,5.803403068845657,-10,19,29,9.0,-2.75,5.9474191774075305,-19,14,33,-2.0,2.425,4.11306548602228,-5,19,24,2.0,4.65,181.76436563689984,-659,474,1133,0.0,-6.025,119.69201663500304,-563,207,770,0.0,-29.775,148.10520991892284,-325,414,739,0.0,boxing
5.725,7.36933180702642,-11,19,30,9.0,-3.15,5.627542160591138,-14,7,21,-1.0,2.025,2.9913336362025755,-4,11,15,2.0,-10.075,240.50986306338712,-776,620,1396,0.0,-22.85,146.11999810482428,-521,400,921,0.0,-6.3,187.7785384094239,-668,340,1008,0.0,boxing
5.65,7.062178061643516,-9,19,28,9.0,-2.9,6.766432988260165,-19,14,33,-1.0,1.825,3.6506936467696254,-4,19,23,2.0,-0.075,199.3852587586565,-432,569,1001,0.0,-9.4,153.82954269296977,-579,358,937,0.0,-1.375,181.76664209773799,-479,413,892,-2.0,boxing
5.825,6.020850523442765,-9,19,28,9.0,-3.525,7.414426339826835,-19,13,32,-1.0,1.6,3.593441318961604,-7,19,26,1.0,-0.125,239.71224068314353,-597,1052,1649,0.0,-20.9,119.58149243646918,-331,205,536,0.0,-4.375,154.09582225322475,-341,285,626,0.0,boxing
6.375,6.522888694671781,-9,19,28,9.0,-2.4,6.647922366790379,-17,17,34,-1.0,1.7,4.045890602726521,-7,17,24,2.0,0.0,209.01895387003322,-540,769,1309,0.0,-26.575,149.40375299923497,-503,406,909,0.0,-19.525,172.1513924517514,-401,359,760,-2.0,boxing
6.975,6.257252202700888,-9,19,28,9.0,-3.95,6.74422830163803,-19,9,28,-1.0,2.025,3.569726700736167,-3,19,22,2.0,-12.6,228.74370385058046,-451,936,1387,0.0,-6.5,117.53493752268531,-480,233,713,0.0,-3.075,181.2638518137551,-430,300,730,4.5,boxing
6.15,6.791963576961321,-10,19,29,9.0,-3.85,6.963457732315433,-19,15,34,-1.0,1.775,4.741997307204894,-12,19,31,2.0,-15.625,220.45473836292715,-504,695,1199,-2.5,1.05,157.39676307231042,-492,355,847,0.0,5.45,162.19281814066323,-345,361,706,2.5,boxing
7.05,6.122468079509716,-8,19,27,9.0,-3.05,6.578714705737526,-19,11,30,-1.0,2.35,3.8400721147074632,-4,16,20,2.0,-1.075,196.322260908449,-648,540,1188,0.0,-12.525,140.80264192961357,-475,369,844,0.0,-13.675,175.6172101110238,-457,340,797,1.0,boxing
6.2,6.691747692455774,-10,19,29,9.0,-2.85,5.681955243102095,-19,9,28,-1.0,1.425,4.567934504896676,-7,19,26,2.0,4.6,226.98241206008757,-669,775,1444,0.0,-8.5,171.20777600361077,-582,422,1004,0.0,-18.95,170.48331747846046,-432,384,816,-0.5,boxing
5.9,6.511528238439882,-10,19,29,9.0,-3.6,6.819278855023023,-19,11,30,-1.0,1.725,4.466327005837898,-11,19,30,2.0,0.625,229.15247275390848,-582,751,1333,0.0,-16.3,157.3477611811428,-452,374,826,0.0,1.95,167.17133081408977,-356,472,828,-2.0,boxing
6.3,5.529408555565322,-8,19,27,9.0,-4.575,7.214257607024635,-19,11,30,-2.0,2.25,3.848076442547927,-6,19,25,2.0,-4.725,180.39372714945438,-452,569,1021,0.0,-3.05,144.32547796471553,-369,365,734,0.0,10.925,175.67531056921385,-455,398,853,0.0,boxing
6.875,6.587429754405793,-10,19,29,9.0,-3.05,6.4368729468068056,-19,14,33,-1.0,1.35,4.6879551061121605,-8,19,27,2.0,16.475,204.75012757893398,-572,546,1118,0.0,2.5,152.58658744026837,-608,307,915,0.0,-16.075,159.2072327148423,-424,431,855,0.0,boxing
6.55,6.0888717324607,-9,19,28,9.0,-3.5,7.118052168020874,-19,14,33,-1.0,2.0,4.426030229194509,-8,19,27,2.0,-4.175,211.86786974614444,-611,735,1346,0.0,-6.325,134.18288084856619,-358,398,756,0.0,-14.825,166.48290703052172,-516,292,808,1.0,boxing
6.65,6.087187047713102,-8,19,27,9.0,-4.2,6.206696135874297,-19,13,32,-2.0,1.875,2.962911769500765,-5,9,14,2.0,-1.45,119.49143301552024,-226,255,481,0.0,-21.15,116.06067157818573,-312,369,681,0.0,-23.9,215.28630906723927,-920,399,1319,0.0,boxing
6.975,4.9015303732609885,-7,19,26,9.0,-4.175,7.414080505604842,-19,14,33,-1.0,2.025,3.0338897770827433,-7,11,18,2.0,-11.375,117.80833793573139,-288,238,526,0.0,-35.2,117.27508752435939,-531,185,716,0.0,-9.9,202.48922731712713,-430,428,858,1.0,boxing
2.5,11.031423647576394,-18,19,37,5.5,-2.7,4.836824556966254,-19,10,29,-2.0,2.35,4.035420100140181,-7,10,17,2.0,-8.65,70.04158105670571,-167,127,294,-7.5,-8.7,89.56510309438433,-218,221,439,0.0,-2.225,155.33941126548567,-326,268,594,6.5,boxing
2.475,11.683842667854591,-18,19,37,7.0,-3.15,4.774666050881035,-19,9,28,-2.0,2.15,4.067065974511065,-8,12,20,1.5,-8.575,117.66072204784615,-522,310,832,-9.5,-4.95,83.50923486472803,-204,207,411,0.0,12.675,179.10208913726643,-326,339,665,8.5,boxing
3.575,9.906971127598835,-19,19,38,8.5,-3.425,5.1931290898253,-19,3,22,-1.5,3.075,3.989650071410736,-7,16,23,3.0,-9.825,76.68947960477553,-219,165,384,0.0,6.825,91.01278791522961,-337,288,625,4.5,-4.525,177.25774186557283,-525,286,811,5.0,boxing
3.675,9.49868411939254,-18,16,34,8.5,-3.05,4.540134415721687,-19,3,22,-2.0,3.425,3.4484295942742786,-4,13,17,3.0,-4.475,63.955909291740454,-169,129,298,-4.5,-2.925,61.974927726191545,-199,101,300,0.0,3.525,171.56265021477708,-330,295,625,4.5,boxing
3.65,9.929365925994857,-16,19,35,8.0,-2.575,5.001986784755813,-19,5,24,-0.5,3.825,4.15647471438021,-3,19,22,3.0,-2.875,81.82225498149272,-223,211,434,0.0,-7.925,87.56664494938873,-443,119,562,0.0,6.125,195.08738180226197,-477,449,926,5.5,boxing
3.85,9.230801281995637,-16,19,35,9.0,-2.65,4.073365646772665,-14,4,18,-2.0,3.375,4.204317073114497,-6,19,25,3.0,-8.65,80.26288537817943,-283,155,438,0.0,-8.425,79.64661935298305,-319,136,455,-5.0,-0.125,175.92818865691353,-430,330,760,6.5,boxing
3.55,9.583506129991765,-17,19,36,7.5,-3.525,4.296614648289678,-19,2,21,-3.0,2.6,2.5998027538592923,-3,8,11,2.5,-15.175,57.72875899744091,-163,78,241,-15.5,7.0,78.14286718765631,-228,274,502,0.0,-9.2,179.12138843497107,-440,364,804,5.0,boxing
4.55,8.518306079352776,-18,19,37,8.5,-3.45,5.002307160008962,-19,3,22,-1.5,2.175,2.47953159348231,-2,9,11,2.0,-12.9,79.4661030783663,-186,143,329,-3.5,2.125,89.64350692232725,-308,292,600,0.0,-2.55,173.21884039176183,-373,333,706,6.5,boxing
4.35,8.73117021557439,-16,19,35,6.5,-3.225,4.720318872323167,-13,7,20,-4.0,1.775,4.311508154242847,-8,16,24,2.0,-8.425,185.99819236783608,-445,350,795,7.5,7.975,97.59662864605991,-335,194,529,0.0,11.725,135.43812808238874,-260,283,543,14.5,boxing
3.325,9.064972032428889,-15,19,34,7.0,-2.725,4.431747354642931,-12,5,17,-3.0,3.0,4.48358830654244,-5,19,24,3.0,-3.7,191.84224288160874,-419,422,841,31.0,-0.125,79.73262611169073,-303,217,520,0.0,-0.325,171.7722683656683,-432,306,738,29.0,boxing
2.55,9.281771493162394,-15,15,30,4.5,-3.025,3.925508296337607,-12,10,22,-3.0,3.175,4.2237879463089305,-3,19,22,3.0,-1.825,191.8504876600125,-398,387,785,17.0,-9.5,75.54689492847031,-285,148,433,0.0,4.975,157.62117642122286,-337,329,666,28.0,boxing
2.4,8.574858898442885,-16,19,35,4.0,-2.9,3.011090610836324,-9,5,14,-3.0,4.925,4.676112235717364,-2,19,21,4.0,10.75,109.84832199971854,-249,288,537,0.0,-5.875,91.21942761473005,-209,194,403,0.0,10.275,127.45818570246519,-308,269,577,13.5,boxing
3.1,8.793354133837493,-15,19,34,6.0,-3.825,3.713368088959478,-19,1,20,-4.0,4.1,3.7058512292499453,-2,13,15,4.0,-5.5,88.79275784743847,-196,188,384,-12.0,-0.625,81.23334148753682,-241,160,401,0.0,0.8,127.27704488180952,-251,233,484,11.0,boxing
2.175,9.159239415293536,-16,18,34,4.0,-2.325,2.368462662702409,-7,1,8,-2.0,4.025,4.358825412236532,-3,16,19,3.0,-1.125,132.46270641106344,-302,285,587,11.5,8.05,99.33779459952508,-220,181,401,13.0,-8.0,128.98220906935288,-269,232,501,11.0,boxing
2.7,9.041783350304637,-16,17,33,4.5,-2.875,3.1556827047935814,-11,1,12,-2.0,4.025,4.257647719406116,-3,19,22,4.0,-9.2,148.65054529124544,-293,307,600,-13.5,2.825,98.56297934537032,-366,229,595,0.0,6.025,142.0813215136913,-284,257,541,22.5,boxing
3.35,9.288951253215584,-16,19,35,7.5,-2.875,3.5603766726685047,-10,9,19,-3.0,4.075,3.4148056219787146,0,11,11,3.0,3.375,137.36339367923654,-386,346,732,33.0,-5.65,75.68204407170697,-342,118,460,0.0,14.475,143.99447772530937,-238,313,551,17.5,boxing
3.4,9.330952077181978,-18,18,36,6.5,-2.775,3.2854574672685644,-9,8,17,-3.0,3.85,3.9259165188297764,-1,17,18,3.0,-3.275,174.8423447361094,-469,507,976,4.5,-9.075,83.42734824922482,-337,232,569,0.0,11.1,147.83511258432657,-247,339,586,17.5,boxing
2.425,8.848837385607393,-15,15,30,4.5,-2.175,3.5510020254310453,-10,11,21,-2.5,3.225,3.415556417485391,-4,10,14,3.0,9.725,158.07463143263723,-327,389,716,10.5,-30.725,66.92666767555252,-268,60,328,-15.0,2.55,128.94462138691702,-265,295,560,8.5,boxing
4.075,7.849179280957683,-15,19,34,8.0,-3.175,4.119294811444035,-10,11,21,-4.0,3.55,3.3355121084536665,-2,10,12,3.0,0.075,149.84477224524974,-374,251,625,14.0,-7.925,57.947539272106354,-199,141,340,0.0,3.925,118.53104916174756,-251,179,430,7.0,boxing
3.875,8.287115424035196,-16,18,34,7.5,-2.95,4.224167343227508,-9,13,22,-3.5,3.975,3.4677081768799405,0,12,12,3.0,-3.475,184.5059914946826,-574,357,931,7.5,2.275,75.51430073426235,-239,156,395,0.0,6.05,123.68901242580844,-258,291,549,7.0,boxing
1.25,7.621662783785674,-11,18,29,2.0,-1.95,5.546770832355224,-19,13,32,-1.5,4.675,5.4036431205584785,-9,16,25,4.0,0.0,0.0,0,0,0,0.0,-17.6,121.1447110923173,-244,183,427,0.0,-23.15,96.71277856861283,-358,197,555,0.0,boxing
2.45,7.851016592675214,-10,19,29,3.0,-2.6,6.8903499966926995,-19,19,38,-2.0,3.775,4.82773769814095,-11,14,25,3.5,-6.55,41.42583734820576,-262,0,262,0.0,-5.2,96.44879071698738,-280,194,474,0.0,-9.125,141.17840822419677,-369,260,629,0.0,boxing
4.5,6.99450333641188,-10,15,25,9.0,-2.075,5.850213671311502,-19,16,35,-2.0,3.6,4.759875025293233,-8,19,27,2.0,0.575,37.338292367529036,-153,176,329,0.0,-39.175,82.74083340661075,-299,43,342,0.0,-57.3,120.16936765697372,-392,0,392,0.0,boxing
3.35,7.276763157564087,-10,19,29,7.0,-2.575,7.561330435096589,-19,19,38,-2.0,3.2,4.403960921133587,-9,15,24,2.0,-7.4,32.89283298134202,-165,0,165,0.0,-19.6,65.73755122474249,-191,138,329,0.0,-27.35,150.4068925725591,-401,349,750,0.0,boxing
-1.25,6.8453615214226895,-9,19,28,-3.5,-2.8,6.951111329704677,-19,19,38,-2.0,4.4,4.759875025293233,-11,15,26,5.0,-4.25,40.70768213268086,-170,135,305,0.0,-24.725,72.29000977189388,-274,239,513,0.0,16.35,106.5889660908093,-407,327,734,0.0,boxing
0.825,7.742283172162376,-12,13,25,0.5,-2.4,7.160432589710965,-19,19,38,-2.0,3.625,5.202008980759014,-12,19,31,3.5,-13.65,49.09047116268451,-203,0,203,0.0,-25.575,101.72887231036458,-273,105,378,0.0,-7.275,145.0327969098272,-317,289,606,0.0,boxing
5.2,6.914125266809114,-8,19,27,9.0,-3.475,7.020071955216005,-19,19,38,-2.0,2.25,5.001281886958634,-14,19,33,2.0,-8.875,75.34916585385531,-320,166,486,0.0,-17.75,97.54992147350596,-266,169,435,0.0,10.475,175.447265435281,-407,353,760,0.0,boxing
3.8,7.4771446627501,-7,19,26,7.0,-2.925,7.776979507264389,-19,19,38,-1.0,2.425,4.005685062572047,-11,13,24,1.5,-5.8,45.81019928983456,-190,131,321,0.0,-29.925,84.58143928661222,-263,113,376,0.0,-11.2,169.4116818543454,-386,288,674,0.0,boxing
4.625,7.444452417395909,-11,18,29,8.0,-2.975,7.184340163838541,-19,19,38,-2.0,2.925,4.202487053626392,-9,19,28,2.5,-26.15,105.50137925942498,-451,165,616,0.0,-14.425,88.03812912305202,-227,163,390,0.0,-3.4,186.8604031259974,-539,302,841,0.0,boxing
4.275,7.838064583189935,-12,19,31,8.0,-2.15,8.011370125144092,-19,19,38,-1.0,1.375,4.093067935938167,-12,10,22,1.0,-9.1,53.440021495466276,-202,154,356,0.0,-26.6,85.9698217772391,-262,166,428,0.0,-37.5,204.2787185973979,-568,476,1044,0.0,boxing
3.1,8.56588343221871,-11,19,30,4.5,-2.575,8.613904978252256,-19,19,38,-1.0,1.975,4.864773955799554,-14,19,33,2.0,-21.3,96.82344492518064,-305,202,507,0.0,-20.3,103.13128302538244,-265,236,501,0.0,5.4,193.65615841565096,-401,394,795,0.0,boxing
3.625,8.940508503865555,-12,19,31,6.5,-3.35,9.417795484871807,-19,19,38,-2.0,2.225,4.227428751162324,-13,15,28,1.5,-11.675,77.76901614264432,-366,227,593,0.0,-29.925,90.37936782366387,-223,182,405,0.0,2.975,220.44087381008507,-426,522,948,0.0,boxing
2.975,8.597815763171242,-13,19,32,6.0,-3.275,9.67149525734364,-19,19,38,-1.0,1.85,3.945461527713414,-9,13,22,2.0,0.875,69.4207489488221,-227,155,382,0.0,-22.95,104.51940072639687,-305,329,634,0.0,-5.275,217.19835994800366,-473,469,942,0.0,boxing
3.525,8.445868357231973,-11,19,30,5.5,-3.2,7.204699321116205,-19,19,38,-2.5,2.1,4.550570547490975,-9,19,28,2.0,-11.575,90.29350645363324,-289,251,540,0.0,-24.9,113.1030390214933,-400,271,671,0.0,-7.475,200.9769711900295,-585,335,920,0.0,boxing
2.6,8.110771565308408,-16,19,35,4.0,-3.425,9.066386213611185,-19,19,38,-3.0,2.8,5.529408555565322,-14,19,33,2.0,-23.425,87.40500704427782,-280,158,438,0.0,-12.375,93.83118706840848,-287,224,511,0.0,-12.75,211.74485735286376,-529,413,942,0.0,boxing
2.7,8.841046463179715,-19,19,38,5.0,-3.175,8.89507930810265,-19,19,38,-1.5,1.9,5.300217702350319,-17,19,36,2.0,-20.925,77.32362477741164,-234,231,465,0.0,-30.875,117.12784763798783,-408,212,620,0.0,2.1,218.98118406465653,-445,455,900,0.0,boxing
2.225,8.315840614646552,-15,19,34,2.5,-2.375,8.871410433348414,-19,19,38,-2.0,2.2,5.321461145019168,-18,19,37,1.5,-7.8,59.37719496617605,-211,214,425,0.0,-32.625,97.63293042085802,-387,145,532,0.0,0.575,210.62080247662487,-559,488,1047,0.0,boxing
3.25,8.164180678662506,-12,14,26,5.5,-2.225,8.106621225412452,-19,19,38,-1.0,2.175,4.056571117430241,-10,19,29,2.0,-9.725,66.09278152136412,-204,180,384,0.0,-37.875,103.05840701471305,-375,160,535,0.0,-0.425,195.35357655234998,-462,456,918,0.0,boxing
3.55,8.45182426067493,-15,19,34,7.5,-3.575,9.475711190412177,-19,19,38,-2.5,1.825,5.574150504440461,-19,19,38,2.0,-18.4,80.57670338382631,-211,220,431,0.0,-22.6,145.1223709980738,-472,537,1009,0.0,1.125,231.6557113255436,-594,526,1120,0.0,boxing
4.15,8.04012373932079,-11,19,30,9.0,-3.575,9.080515912147792,-19,19,38,-2.5,1.825,5.217758139277826,-15,19,34,1.0,-13.4,91.41166395866726,-316,270,586,0.0,-31.775,166.85484056662193,-512,671,1183,0.0,-9.25,240.9004209637518,-676,478,1154,0.0,boxing
1.15,8.119460636374871,-15,15,30,3.0,-4.5,4.402796314232057,-16,9,25,-4.5,0.725,4.976805174365352,-9,14,23,2.0,-10.575,208.07640208001507,-432,457,889,6.5,-2.3,109.9035007958322,-360,202,562,0.0,-4.0,107.64757312638311,-210,229,439,-11.0,boxing
-0.675,7.855709992558247,-12,12,24,-1.5,-2.025,5.327661246642316,-14,13,27,-2.0,0.575,5.541857043192245,-9,15,24,-1.0,8.0,200.8296892955922,-370,543,913,-8.5,-38.275,120.10742787508704,-299,177,476,0.0,-30.125,128.4349955305137,-416,143,559,0.0,boxing
0.475,6.965068519919922,-12,16,28,1.5,-3.75,5.1875096539916346,-16,10,26,-4.0,1.575,4.193324976551944,-6,12,18,1.0,4.25,196.57552212174306,-355,703,1058,0.0,-0.325,106.63606632385518,-365,161,526,0.0,-8.1,114.07865033185861,-186,324,510,-14.5,boxing
1.375,7.396074842571773,-14,15,29,3.0,-3.775,5.885608262141187,-18,10,28,-3.0,1.075,4.480084133825374,-6,16,22,1.0,-0.9,210.98642561755435,-397,645,1042,-4.0,-7.425,112.95106439834,-276,181,457,0.0,-0.175,121.8824333696311,-217,312,529,-5.5,boxing
-2.95,7.462556102954509,-13,19,32,-5.0,-1.875,5.80533574196386,-13,12,25,-2.0,1.6,4.384120529879718,-4,14,18,0.0,-4.35,234.24680716429555,-608,732,1340,-8.0,-31.6,117.83382475507725,-325,176,501,0.0,-9.875,155.261101423971,-279,290,569,-3.0,boxing
-2.175,8.384624206064519,-14,19,33,-4.5,-2.4,5.042384458333283,-18,6,24,-2.0,1.5,4.529108136578383,-4,15,19,0.0,-11.45,218.3183925206956,-392,498,890,0.0,-39.875,126.14139146618623,-301,201,502,0.0,-23.475,144.17812834236577,-369,231,600,0.0,boxing
-2.025,8.116104598029393,-14,18,32,-3.5,-2.525,5.262287208682805,-14,9,23,-3.0,0.775,4.94320305169193,-6,14,20,0.0,0.625,238.18810574407092,-520,627,1147,-1.5,-32.95,112.57178906061542,-339,202,541,-21.5,-26.35,138.86805211219715,-319,332,651,-34.0,boxing
-0.9,8.646327217898612,-14,19,33,-2.5,-2.175,5.481378733540752,-17,7,24,-2.0,1.65,4.78539444560216,-5,17,22,0.0,0.3,214.04303425437726,-414,583,997,-3.5,-34.075,122.08181105203013,-276,205,481,-19.0,-4.2,147.96780661641165,-313,332,645,-11.0,boxing
-1.025,8.37728154915699,-14,19,33,0.0,-2.775,5.581505632730753,-15,11,26,-2.0,1.7,4.315743392005718,-4,13,17,0.0,-2.325,222.01529024498313,-405,640,1045,-26.5,-19.375,118.15042291882597,-331,200,531,-22.0,-14.425,162.49337461838803,-287,337,624,-9.5,boxing
0.175,9.026705393243443,-14,19,33,-0.5,-2.375,5.3382389298152315,-15,11,26,-2.0,2.35,4.294002973736923,-4,13,17,1.5,-8.025,234.34026187007072,-557,647,1204,-48.5,-17.225,136.38980477350148,-373,219,592,20.5,-5.925,168.75522973852563,-289,383,672,-10.5,boxing
0.4,8.493738266722714,-13,19,32,0.0,-2.125,5.383676658100332,-12,14,26,-2.0,2.075,4.626498371283317,-6,19,25,1.0,-2.15,201.33331847512258,-401,683,1084,-14.5,-26.025,116.9212944786539,-396,180,576,0.0,-10.35,153.0239716431249,-343,282,625,4.5,boxing
3.4,8.167477720060969,-12,19,31,7.5,-1.475,4.2906427705665955,-12,12,24,-1.0,2.85,2.966047183953064,-3,13,16,3.0,0.1,153.76585596789187,-313,512,825,0.0,8.175,94.86235304714418,-270,162,432,0.0,-41.4,95.81360109006526,-297,115,412,0.0,boxing
2.775,7.820051478616053,-14,17,31,8.0,-1.275,4.254635481086844,-9,13,22,-2.0,3.325,3.7716044331292222,-6,13,19,3.5,36.575,213.2415131927129,-362,813,1175,0.0,-16.35,121.20750378734385,-333,184,517,0.0,-43.675,80.84597178490807,-229,97,326,-5.0,boxing
1.675,8.695378967279998,-15,19,34,3.0,-1.35,4.520891675152319,-9,13,22,-2.0,2.925,4.587538863106537,-9,19,28,3.0,30.9,230.12725576548695,-356,879,1235,12.0,-17.325,121.17721447405988,-363,218,581,0.0,-35.9,102.95799492000958,-269,101,370,-20.5,boxing
3.95,7.431568147316225,-10,19,29,8.0,-1.375,4.57242291154824,-8,11,19,-2.0,3.8,4.303844435278409,-3,19,22,3.5,15.85,166.0760638212472,-324,676,1000,9.0,-0.175,113.62599185767763,-413,234,647,0.0,-41.725,97.88244846727486,-334,121,455,-6.0,boxing
-0.05,9.245789062303736,-14,19,33,-1.5,-1.8,5.421703772327643,-15,16,31,-1.0,1.25,5.031949206869324,-8,17,25,0.0,-5.4,254.78425262291108,-488,865,1353,-15.0,-14.625,122.07053183954653,-260,234,494,0.0,-19.625,171.75544443279722,-381,401,782,-17.0,boxing
1.0,9.262552121034018,-16,19,35,0.5,-2.775,6.124718727188987,-18,12,30,-2.0,2.175,4.018466986684962,-5,14,19,2.0,-11.725,234.81405491285096,-393,763,1156,-42.0,-8.35,131.87806139355808,-370,213,583,0.0,-7.825,165.35662896778507,-296,422,718,-2.5,boxing
